Timestamp,Participant_11,Participant_12,Participant_13,Participant_14,Participant_15,Participant_16,Participant_17,Participant_18,Participant_22,Participant_23,Participant_24,Average
1.625,-18.8,-93.12,-91.57,-25.82,-382.45,-316.19,-2.88,-119.08,-88.58,-30.48,-564.99,-157.63272727272727
1.640625,-17.02,-88.15,-71.44,-19.15,-327.02,-309.5,-5.19,-102.26,-90.74,-25.89,-545.77,-145.64818181818183
1.65625,-15.44,-83.5,-53.26,-13.56,-269.84,-297.55,-5.89,-85.38,-92.54,-21.4,-536.62,-134.0890909090909
1.671875,-14.23,-80.54,-38.7,-9.57,-212.63,-282.18,-4.64,-71.08,-93.06,-17.81,-540.11,-124.04999999999997
1.6875,-13.39,-80.12,-28.83,-7.26,-156.66,-265.97,-1.93,-60.67,-91.21,-15.69,-547.26,-115.3627272727273
1.703125,-12.8,-82.23,-23.7,-6.37,-102.95,-251.47,1.18,-53.68,-86.28,-15.18,-552.01,-107.77181818181816
1.71875,-12.24,-86.03,-22.29,-6.51,-52.37,-240.32,3.43,-48.53,-78.44,-16.19,-544.37,-100.3509090909091
1.734375,-11.57,-90.16,-22.75,-7.27,-5.9,-232.71,3.89,-43.62,-68.7,-18.5,-519.64,-92.44818181818182
1.75,-10.79,-93.27,-22.88,-8.38,35.58,-227.55,2.34,-38.29,-58.48,-21.96,-479.91,-83.96272727272728
1.765625,-10.0,-94.41,-20.81,-9.85,71.43,-222.93,-0.68,-33.08,-49.04,-26.49,-432.35,-75.29181818181819
1.78125,-9.37,-93.35,-15.64,-11.85,101.35,-217.07,-4.15,-29.19,-41.1,-31.99,-383.96,-66.93818181818182
1.796875,-8.97,-90.62,-7.57,-14.56,125.5,-209.08,-7.11,-27.53,-34.73,-38.19,-339.49,-59.304545454545455
1.8125,-8.78,-87.43,2.16,-17.94,144.38,-199.41,-9.06,-28.02,-29.55,-44.55,-300.36,-52.59636363636364
1.828125,-8.64,-85.36,11.84,-21.62,158.69,-189.53,-10.15,-29.48,-25.05,-50.34,-265.79,-46.857272727272736
1.84375,-8.39,-85.84,19.82,-24.99,169.15,-181.22,-10.97,-30.09,-20.8,-54.83,-235.63,-42.162727272727274
1.859375,-7.91,-89.64,25.01,-27.49,176.37,-175.6,-12.22,-28.23,-16.62,-57.62,-205.14,-38.099090909090904
1.875,-7.24,-96.38,27.03,-28.96,180.75,-172.49,-14.28,-23.02,-12.52,-58.7,-170.99,-34.25454545454546
1.890625,-6.49,-104.4,26.18,-29.86,182.57,-170.36,-17.06,-14.63,-8.63,-58.36,-132.64,-30.334545454545456
1.90625,-5.77,-111.1,23.12,-31.08,182.07,-166.82,-20.06,-4.04,-5.04,-56.87,-96.21,-26.527272727272724
1.921875,-5.11,-113.55,18.63,-33.61,179.51,-159.64,-22.66,7.36,-1.81,-54.15,-62.71,-22.521818181818183
1.9375,-4.42,-109.31,13.36,-38.14,175.23,-147.57,-24.42,18.21,1.1,-49.79,-32.8,-18.05
1.953125,-3.54,-97.01,7.84,-44.85,169.65,-130.98,-25.26,27.33,3.68,-43.24,-6.08,-12.950909090909091
1.96875,-2.33,-76.67,2.56,-53.41,163.18,-111.67,-25.44,33.74,5.85,-34.3,18.51,-7.27090909090909
1.984375,-0.82,-49.47,-1.93,-63.18,156.15,-92.17,-25.52,36.56,7.38,-23.47,41.02,-1.4045454545454534
2.0,0.8,-17.46,-4.99,-73.47,148.81,-74.86,-26.17,34.96,8.03,-11.94,63.57,4.29818181818182
2.015625,2.21,16.95,-5.93,-83.7,141.3,-61.17,-27.97,28.45,7.54,-1.16,87.16,9.425454545454546
2.03125,3.04,51.34,-4.16,-93.46,133.69,-51.28,-31.15,17.23,5.6,7.67,111.55,13.642727272727273
2.046875,3.03,83.53,0.58,-102.36,126.02,-44.35,-35.47,2.39,1.95,14.1,135.15,16.779090909090908
2.0625,2.15,111.78,8.02,-109.87,118.33,-39.01,-40.05,-14.2,-3.71,18.47,156.67,18.96181818181818
2.078125,0.62,134.88,17.25,-115.15,110.69,-34.09,-43.58,-30.33,-11.47,21.57,174.57,20.45090909090909
2.09375,-1.13,152.13,26.79,-117.13,103.16,-29.03,-44.63,-44.02,-21.1,24.18,187.97,21.562727272727273
2.109375,-2.66,163.22,34.89,-114.74,95.8,-24.03,-42.1,-54.07,-31.99,26.66,196.23,22.473636363636363
2.125,-3.63,168.3,40.05,-107.41,88.68,-19.82,-35.66,-60.12,-43.22,28.91,197.56,23.058181818181822
2.140625,-3.93,167.91,41.44,-95.44,81.83,-17.26,-25.88,-62.48,-53.81,30.52,195.58,23.49818181818182
2.15625,-3.65,163.04,39.15,-80.08,75.25,-16.81,-14.03,-61.8,-63.05,31.09,191.57,23.698181818181812
2.171875,-3.05,155.18,34.06,-63.29,68.95,-18.32,-1.69,-58.84,-70.61,30.42,186.1,23.537272727272725
2.1875,-2.38,146.11,27.55,-47.12,62.95,-20.96,9.75,-54.41,-76.51,28.58,179.17,22.975454545454546
2.203125,-1.79,137.56,21.18,-33.13,57.25,-23.55,19.46,-49.47,-80.97,25.81,171.09,22.130909090909093
2.21875,-1.27,130.66,16.61,-22.1,51.86,-25.02,27.13,-45.04,-84.26,22.4,161.76,21.157272727272723
2.234375,-0.78,125.68,15.61,-14.03,46.78,-24.72,32.79,-42.1,-86.47,18.76,151.37,20.262727272727275
2.25,-0.28,121.94,19.63,-8.44,42.03,-22.74,36.54,-41.34,-87.65,15.29,140.37,19.577272727272728
2.265625,0.18,118.33,28.8,-4.72,37.59,-19.71,38.37,-43.02,-87.79,12.45,128.98,19.04181818181818
2.28125,0.49,113.9,41.01,-2.36,33.45,-16.66,38.22,-46.96,-86.89,10.67,117.59,18.405454545454546
2.296875,0.55,108.31,51.78,-1.0,29.61,-14.57,36.16,-52.7,-84.92,10.2,106.03,17.222727272727273
2.3125,0.34,101.95,55.79,-0.36,26.07,-14.07,32.57,-59.59,-81.98,11.05,94.42,15.108181818181817
2.328125,-0.01,95.49,49.32,-0.22,22.81,-14.96,28.2,-66.8,-78.3,12.96,83.0,11.953636363636361
2.34375,-0.41,89.36,32.47,-0.38,19.83,-15.9,23.89,-73.28,-74.33,15.46,72.33,8.094545454545454
2.359375,-0.78,83.34,9.6,-0.73,17.11,-14.18,20.33,-77.92,-70.71,17.95,62.56,4.233636363636364
2.375,-1.12,76.61,-12.48,-1.25,14.67,-5.97,17.79,-79.76,-68.05,19.87,53.76,1.2790909090909077
2.390625,-1.5,68.26,-27.73,-1.93,12.48,12.9,16.12,-78.32,-66.68,20.77,46.05,0.03818181818181963
2.40625,-1.94,57.77,-33.61,-2.74,10.54,45.38,14.95,-73.79,-66.48,20.33,39.39,0.8909090909090907
2.421875,-2.44,45.38,-31.71,-3.54,8.83,91.69,13.94,-66.94,-66.89,18.48,33.89,3.6990909090909088
2.4375,-2.88,32.03,-26.31,-4.17,7.35,148.18,12.87,-58.77,-67.15,15.41,29.1,7.787272727272727
2.453125,-3.21,18.92,-21.58,-4.44,6.07,207.58,11.61,-50.08,-66.71,11.53,24.82,12.22818181818182
2.46875,-3.35,7.04,-19.52,-4.25,4.97,260.68,9.92,-41.25,-65.43,7.28,20.97,16.09636363636364
2.484375,-3.26,-3.19,-19.52,-3.55,4.05,298.87,7.44,-32.23,-63.56,3.01,17.65,18.70090909090909
2.5,-2.94,-11.94,-19.59,-2.38,3.27,316.6,3.74,-22.9,-61.68,-1.16,14.78,19.61818181818182
2.515625,-2.34,-19.81,-18.06,-0.84,2.62,312.63,-1.47,-13.35,-60.25,-5.28,12.33,18.743636363636366
2.53125,-1.42,-27.47,-14.77,0.95,2.09,289.7,-8.16,-3.98,-59.46,-9.4,10.29,16.21545454545454
2.546875,-0.18,-35.53,-10.87,2.83,1.65,252.93,-15.9,4.63,-59.08,-13.29,8.68,12.351818181818185
2.5625,1.26,-44.26,-8.0,4.63,1.3,207.91,-24.12,12.03,-58.61,-16.23,7.54,7.586363636363637
2.578125,2.69,-53.6,-7.13,6.15,1.01,159.3,-32.27,18.04,-57.58,-17.26,6.57,2.356363636363635
2.59375,3.91,-63.01,-8.09,7.29,0.79,110.56,-40.03,22.8,-55.76,-15.37,5.58,-2.848181818181817
2.609375,4.75,-71.66,-9.65,7.96,0.61,64.39,-47.36,26.45,-53.21,-10.11,4.49,-7.576363636363637
2.625,5.22,-78.56,-10.16,8.18,0.47,23.25,-54.39,28.98,-50.23,-1.77,3.34,-11.424545454545456
2.640625,5.38,-82.91,-8.39,7.92,0.37,-10.59,-61.3,30.11,-47.19,8.39,2.13,-14.189090909090908
2.65625,5.38,-84.35,-4.27,7.16,0.29,-35.45,-68.35,29.5,-44.33,18.64,0.92,-15.896363636363635
2.671875,5.31,-83.04,1.01,5.92,0.23,-51.03,-75.9,27.02,-41.7,27.17,-0.23,-16.84
2.6875,5.21,-79.56,5.58,4.24,0.18,-58.71,-84.37,22.98,-39.28,32.63,-1.28,-17.48909090909091
2.703125,5.08,-74.58,7.86,2.3,0.15,-61.29,-94.1,18.04,-37.02,34.42,-2.19,-18.30272727272727
2.71875,4.92,-68.79,7.48,0.37,0.14,-62.08,-104.93,12.97,-34.97,32.63,-3.07,-19.575454545454548
2.734375,4.74,-62.7,5.61,-1.25,0.13,-63.78,-115.87,8.35,-33.33,28.05,-3.92,-21.27
2.75,4.59,-56.84,4.33,-2.33,0.14,-67.89,-125.16,4.36,-32.32,21.97,-4.68,-23.075454545454548
2.765625,4.52,-51.77,5.54,-2.79,0.15,-74.43,-130.72,0.85,-32.21,16.05,-5.22,-24.54818181818182
2.78125,4.52,-48.08,9.8,-2.75,0.17,-82.35,-130.76,-2.5,-33.22,11.91,-5.38,-25.330909090909085
2.796875,4.56,-46.2,16.18,-2.45,0.19,-90.18,-124.55,-5.95,-35.43,10.81,-5.03,-25.277272727272724
2.8125,4.55,-46.17,22.77,-2.13,0.22,-96.56,-112.59,-9.64,-38.8,13.06,-4.14,-24.493636363636366
2.828125,4.45,-47.61,27.76,-2.01,0.26,-100.53,-96.32,-13.5,-43.02,17.91,-2.75,-23.214545454545455
2.84375,4.25,-49.77,30.31,-2.18,0.29,-101.53,-77.47,-17.35,-47.39,23.68,-1.05,-21.65545454545455
2.859375,3.98,-51.82,30.73,-2.66,0.34,-99.35,-57.39,-20.89,-50.81,28.38,0.7,-19.89
2.875,3.69,-53.04,30.03,-3.34,0.38,-93.91,-36.77,-23.76,-51.95,30.51,2.24,-17.810909090909092
2.890625,3.42,-53.07,29.23,-4.05,0.42,-85.26,-15.83,-25.72,-49.65,29.59,3.47,-15.222727272727274
2.90625,3.14,-51.89,28.83,-4.65,0.47,-73.57,5.16,-26.72,-43.28,26.26,4.37,-11.989090909090908
2.921875,2.82,-49.74,28.73,-5.04,0.52,-59.28,25.47,-26.78,-33.1,21.85,5.03,-8.138181818181819
2.9375,2.48,-47.01,28.55,-5.35,0.56,-43.15,43.81,-25.7,-20.17,17.73,5.54,-3.8827272727272715
2.953125,2.16,-44.03,27.97,-5.83,0.62,-26.31,58.66,-22.79,-6.03,14.8,5.81,0.45727272727272683
2.96875,1.95,-41.07,26.93,-6.85,0.67,-10.12,68.81,-17.1,7.81,13.24,5.57,4.530909090909091
