bvp,time,sensor,phase,eda,temp,PPG GREEN
-68.11,1636977843.3125,empatica_bvp,baseline,,,
-68.35,1636977843.328125,empatica_bvp,baseline,,,
-69.36,1636977843.34375,empatica_bvp,baseline,,,
-71.94,1636977843.359375,empatica_bvp,baseline,,,
-76.72,1636977843.375,empatica_bvp,baseline,,,
-83.93,1636977843.390625,empatica_bvp,baseline,,,
-93.16,1636977843.40625,empatica_bvp,baseline,,,
-103.23,1636977843.421875,empatica_bvp,baseline,,,
-112.22,1636977843.4375,empatica_bvp,baseline,,,
-117.76,1636977843.453125,empatica_bvp,baseline,,,
-117.7,1636977843.46875,empatica_bvp,baseline,,,
-110.68,1636977843.484375,empatica_bvp,baseline,,,
-96.65,1636977843.5,empatica_bvp,baseline,,,
-76.93,1636977843.515625,empatica_bvp,baseline,,,
-53.79,1636977843.53125,empatica_bvp,baseline,,,
-29.81,1636977843.546875,empatica_bvp,baseline,,,
-7.1,1636977843.5625,empatica_bvp,baseline,,,
13.06,1636977843.578125,empatica_bvp,baseline,,,
30.27,1636977843.59375,empatica_bvp,baseline,,,
44.73,1636977843.609375,empatica_bvp,baseline,,,
56.8,1636977843.625,empatica_bvp,baseline,,,
66.69,1636977843.640625,empatica_bvp,baseline,,,
74.39,1636977843.65625,empatica_bvp,baseline,,,
79.79,1636977843.671875,empatica_bvp,baseline,,,
82.93,1636977843.6875,empatica_bvp,baseline,,,
84.14,1636977843.703125,empatica_bvp,baseline,,,
84.09,1636977843.71875,empatica_bvp,baseline,,,
83.51,1636977843.734375,empatica_bvp,baseline,,,
83.01,1636977843.75,empatica_bvp,baseline,,,
82.86,1636977843.765625,empatica_bvp,baseline,,,
82.94,1636977843.78125,empatica_bvp,baseline,,,
82.88,1636977843.796875,empatica_bvp,baseline,,,
82.37,1636977843.8125,empatica_bvp,baseline,,,
81.32,1636977843.828125,empatica_bvp,baseline,,,
79.9,1636977843.84375,empatica_bvp,baseline,,,
78.44,1636977843.859375,empatica_bvp,baseline,,,
77.21,1636977843.875,empatica_bvp,baseline,,,
76.16,1636977843.890625,empatica_bvp,baseline,,,
74.95,1636977843.90625,empatica_bvp,baseline,,,
73.03,1636977843.921875,empatica_bvp,baseline,,,
69.94,1636977843.9375,empatica_bvp,baseline,,,
65.51,1636977843.953125,empatica_bvp,baseline,,,
59.99,1636977843.96875,empatica_bvp,baseline,,,
53.87,1636977843.984375,empatica_bvp,baseline,,,
47.72,1636977844.0,empatica_bvp,baseline,,,
41.95,1636977844.015625,empatica_bvp,baseline,,,
36.64,1636977844.03125,empatica_bvp,baseline,,,
31.64,1636977844.046875,empatica_bvp,baseline,,,
26.61,1636977844.0625,empatica_bvp,baseline,,,
21.24,1636977844.078125,empatica_bvp,baseline,,,
15.33,1636977844.09375,empatica_bvp,baseline,,,
8.84,1636977844.109375,empatica_bvp,baseline,,,
1.85,1636977844.125,empatica_bvp,baseline,,,
-5.41,1636977844.140625,empatica_bvp,baseline,,,
-12.64,1636977844.15625,empatica_bvp,baseline,,,
-19.54,1636977844.171875,empatica_bvp,baseline,,,
-25.86,1636977844.1875,empatica_bvp,baseline,,,
-31.54,1636977844.203125,empatica_bvp,baseline,,,
-36.7,1636977844.21875,empatica_bvp,baseline,,,
-41.69,1636977844.234375,empatica_bvp,baseline,,,
-47.03,1636977844.25,empatica_bvp,baseline,,,
-53.33,1636977844.265625,empatica_bvp,baseline,,,
-61.14,1636977844.28125,empatica_bvp,baseline,,,
-70.74,1636977844.296875,empatica_bvp,baseline,,,
-81.76,1636977844.3125,empatica_bvp,baseline,,,
-93.02,1636977844.328125,empatica_bvp,baseline,,,
-102.58,1636977844.34375,empatica_bvp,baseline,,,
-108.14,1636977844.359375,empatica_bvp,baseline,,,
-107.77,1636977844.375,empatica_bvp,baseline,,,
-100.58,1636977844.390625,empatica_bvp,baseline,,,
-87.05,1636977844.40625,empatica_bvp,baseline,,,
-68.89,1636977844.421875,empatica_bvp,baseline,,,
-48.38,1636977844.4375,empatica_bvp,baseline,,,
-27.7,1636977844.453125,empatica_bvp,baseline,,,
-8.38,1636977844.46875,empatica_bvp,baseline,,,
8.84,1636977844.484375,empatica_bvp,baseline,,,
23.79,1636977844.5,empatica_bvp,baseline,,,
36.5,1636977844.515625,empatica_bvp,baseline,,,
46.97,1636977844.53125,empatica_bvp,baseline,,,
55.17,1636977844.546875,empatica_bvp,baseline,,,
61.12,1636977844.5625,empatica_bvp,baseline,,,
65.0,1636977844.578125,empatica_bvp,baseline,,,
67.22,1636977844.59375,empatica_bvp,baseline,,,
68.33,1636977844.609375,empatica_bvp,baseline,,,
68.86,1636977844.625,empatica_bvp,baseline,,,
69.2,1636977844.640625,empatica_bvp,baseline,,,
69.56,1636977844.65625,empatica_bvp,baseline,,,
69.98,1636977844.671875,empatica_bvp,baseline,,,
70.35,1636977844.6875,empatica_bvp,baseline,,,
70.52,1636977844.703125,empatica_bvp,baseline,,,
70.41,1636977844.71875,empatica_bvp,baseline,,,
70.0,1636977844.734375,empatica_bvp,baseline,,,
69.37,1636977844.75,empatica_bvp,baseline,,,
68.62,1636977844.765625,empatica_bvp,baseline,,,
67.73,1636977844.78125,empatica_bvp,baseline,,,
66.51,1636977844.796875,empatica_bvp,baseline,,,
64.6,1636977844.8125,empatica_bvp,baseline,,,
61.61,1636977844.828125,empatica_bvp,baseline,,,
57.28,1636977844.84375,empatica_bvp,baseline,,,
51.68,1636977844.859375,empatica_bvp,baseline,,,
45.26,1636977844.875,empatica_bvp,baseline,,,
38.66,1636977844.890625,empatica_bvp,baseline,,,
32.56,1636977844.90625,empatica_bvp,baseline,,,
27.32,1636977844.921875,empatica_bvp,baseline,,,
22.92,1636977844.9375,empatica_bvp,baseline,,,
18.96,1636977844.953125,empatica_bvp,baseline,,,
14.88,1636977844.96875,empatica_bvp,baseline,,,
10.24,1636977844.984375,empatica_bvp,baseline,,,
4.95,1636977845.0,empatica_bvp,baseline,,,
-0.79,1636977845.015625,empatica_bvp,baseline,,,
-6.53,1636977845.03125,empatica_bvp,baseline,,,
-11.91,1636977845.046875,empatica_bvp,baseline,,,
-16.77,1636977845.0625,empatica_bvp,baseline,,,
-21.23,1636977845.078125,empatica_bvp,baseline,,,
-25.72,1636977845.09375,empatica_bvp,baseline,,,
-30.75,1636977845.109375,empatica_bvp,baseline,,,
-36.85,1636977845.125,empatica_bvp,baseline,,,
-44.42,1636977845.140625,empatica_bvp,baseline,,,
-53.53,1636977845.15625,empatica_bvp,baseline,,,
-63.75,1636977845.171875,empatica_bvp,baseline,,,
-74.01,1636977845.1875,empatica_bvp,baseline,,,
-82.63,1636977845.203125,empatica_bvp,baseline,,,
-87.58,1636977845.21875,empatica_bvp,baseline,,,
-87.08,1636977845.234375,empatica_bvp,baseline,,,
-80.22,1636977845.25,empatica_bvp,baseline,,,
-67.3,1636977845.265625,empatica_bvp,baseline,,,
-49.9,1636977845.28125,empatica_bvp,baseline,,,
-30.32,1636977845.296875,empatica_bvp,baseline,,,
-10.94,1636977845.3125,empatica_bvp,baseline,,,
6.44,1636977845.328125,empatica_bvp,baseline,,,
20.96,1636977845.34375,empatica_bvp,baseline,,,
32.55,1636977845.359375,empatica_bvp,baseline,,,
41.61,1636977845.375,empatica_bvp,baseline,,,
48.54,1636977845.390625,empatica_bvp,baseline,,,
53.56,1636977845.40625,empatica_bvp,baseline,,,
56.67,1636977845.421875,empatica_bvp,baseline,,,
57.93,1636977845.4375,empatica_bvp,baseline,,,
57.6,1636977845.453125,empatica_bvp,baseline,,,
56.23,1636977845.46875,empatica_bvp,baseline,,,
54.54,1636977845.484375,empatica_bvp,baseline,,,
53.07,1636977845.5,empatica_bvp,baseline,,,
52.11,1636977845.515625,empatica_bvp,baseline,,,
51.57,1636977845.53125,empatica_bvp,baseline,,,
51.16,1636977845.546875,empatica_bvp,baseline,,,
50.65,1636977845.5625,empatica_bvp,baseline,,,
49.94,1636977845.578125,empatica_bvp,baseline,,,
49.16,1636977845.59375,empatica_bvp,baseline,,,
48.48,1636977845.609375,empatica_bvp,baseline,,,
47.96,1636977845.625,empatica_bvp,baseline,,,
47.5,1636977845.640625,empatica_bvp,baseline,,,
46.86,1636977845.65625,empatica_bvp,baseline,,,
45.77,1636977845.671875,empatica_bvp,baseline,,,
44.04,1636977845.6875,empatica_bvp,baseline,,,
41.62,1636977845.703125,empatica_bvp,baseline,,,
38.55,1636977845.71875,empatica_bvp,baseline,,,
35.0,1636977845.734375,empatica_bvp,baseline,,,
31.08,1636977845.75,empatica_bvp,baseline,,,
26.91,1636977845.765625,empatica_bvp,baseline,,,
22.57,1636977845.78125,empatica_bvp,baseline,,,
18.09,1636977845.796875,empatica_bvp,baseline,,,
13.48,1636977845.8125,empatica_bvp,baseline,,,
8.73,1636977845.828125,empatica_bvp,baseline,,,
3.76,1636977845.84375,empatica_bvp,baseline,,,
-1.52,1636977845.859375,empatica_bvp,baseline,,,
-7.17,1636977845.875,empatica_bvp,baseline,,,
-13.21,1636977845.890625,empatica_bvp,baseline,,,
-19.47,1636977845.90625,empatica_bvp,baseline,,,
-25.66,1636977845.921875,empatica_bvp,baseline,,,
-31.4,1636977845.9375,empatica_bvp,baseline,,,
-36.41,1636977845.953125,empatica_bvp,baseline,,,
-40.72,1636977845.96875,empatica_bvp,baseline,,,
-44.64,1636977845.984375,empatica_bvp,baseline,,,
-48.81,1636977846.0,empatica_bvp,baseline,,,
-53.9,1636977846.015625,empatica_bvp,baseline,,,
-60.46,1636977846.03125,empatica_bvp,baseline,,,
-68.68,1636977846.046875,empatica_bvp,baseline,,,
-78.27,1636977846.0625,empatica_bvp,baseline,,,
-88.34,1636977846.078125,empatica_bvp,baseline,,,
-97.4,1636977846.09375,empatica_bvp,baseline,,,
-103.59,1636977846.109375,empatica_bvp,baseline,,,
-105.09,1636977846.125,empatica_bvp,baseline,,,
-100.63,1636977846.140625,empatica_bvp,baseline,,,
-90.04,1636977846.15625,empatica_bvp,baseline,,,
-74.41,1636977846.171875,empatica_bvp,baseline,,,
-55.79,1636977846.1875,empatica_bvp,baseline,,,
-36.54,1636977846.203125,empatica_bvp,baseline,,,
-18.6,1636977846.21875,empatica_bvp,baseline,,,
-3.03,1636977846.234375,empatica_bvp,baseline,,,
10.06,1636977846.25,empatica_bvp,baseline,,,
21.1,1636977846.265625,empatica_bvp,baseline,,,
30.59,1636977846.28125,empatica_bvp,baseline,,,
38.78,1636977846.296875,empatica_bvp,baseline,,,
45.55,1636977846.3125,empatica_bvp,baseline,,,
50.71,1636977846.328125,empatica_bvp,baseline,,,
54.13,1636977846.34375,empatica_bvp,baseline,,,
55.99,1636977846.359375,empatica_bvp,baseline,,,
56.67,1636977846.375,empatica_bvp,baseline,,,
56.61,1636977846.390625,empatica_bvp,baseline,,,
56.17,1636977846.40625,empatica_bvp,baseline,,,
55.51,1636977846.421875,empatica_bvp,baseline,,,
54.69,1636977846.4375,empatica_bvp,baseline,,,
53.69,1636977846.453125,empatica_bvp,baseline,,,
52.51,1636977846.46875,empatica_bvp,baseline,,,
51.2,1636977846.484375,empatica_bvp,baseline,,,
49.83,1636977846.5,empatica_bvp,baseline,,,
48.45,1636977846.515625,empatica_bvp,baseline,,,
46.99,1636977846.53125,empatica_bvp,baseline,,,
45.37,1636977846.546875,empatica_bvp,baseline,,,
43.39,1636977846.5625,empatica_bvp,baseline,,,
40.87,1636977846.578125,empatica_bvp,baseline,,,
37.67,1636977846.59375,empatica_bvp,baseline,,,
33.8,1636977846.609375,empatica_bvp,baseline,,,
29.29,1636977846.625,empatica_bvp,baseline,,,
24.34,1636977846.640625,empatica_bvp,baseline,,,
19.1,1636977846.65625,empatica_bvp,baseline,,,
13.81,1636977846.671875,empatica_bvp,baseline,,,
8.68,1636977846.6875,empatica_bvp,baseline,,,
3.92,1636977846.703125,empatica_bvp,baseline,,,
-0.31,1636977846.71875,empatica_bvp,baseline,,,
-3.98,1636977846.734375,empatica_bvp,baseline,,,
-7.3,1636977846.75,empatica_bvp,baseline,,,
-10.66,1636977846.765625,empatica_bvp,baseline,,,
-14.47,1636977846.78125,empatica_bvp,baseline,,,
-19.04,1636977846.796875,empatica_bvp,baseline,,,
-24.38,1636977846.8125,empatica_bvp,baseline,,,
-30.2,1636977846.828125,empatica_bvp,baseline,,,
-36.11,1636977846.84375,empatica_bvp,baseline,,,
-41.7,1636977846.859375,empatica_bvp,baseline,,,
-46.81,1636977846.875,empatica_bvp,baseline,,,
-51.51,1636977846.890625,empatica_bvp,baseline,,,
-56.06,1636977846.90625,empatica_bvp,baseline,,,
-60.81,1636977846.921875,empatica_bvp,baseline,,,
-66.14,1636977846.9375,empatica_bvp,baseline,,,
-72.45,1636977846.953125,empatica_bvp,baseline,,,
