bvp,time,sensor,phase,eda,temp,PPG GREEN
-91.06,1669796622.96875,empatica_bvp,baseline,,,
-97.88,1669796622.984375,empatica_bvp,baseline,,,
-107.37,1669796623.0,empatica_bvp,baseline,,,
-119.71,1669796623.015625,empatica_bvp,baseline,,,
-133.84,1669796623.03125,empatica_bvp,baseline,,,
-147.45,1669796623.046875,empatica_bvp,baseline,,,
-157.02,1669796623.0625,empatica_bvp,baseline,,,
-158.75,1669796623.078125,empatica_bvp,baseline,,,
-149.62,1669796623.09375,empatica_bvp,baseline,,,
-128.6,1669796623.109375,empatica_bvp,baseline,,,
-97.29,1669796623.125,empatica_bvp,baseline,,,
-59.66,1669796623.140625,empatica_bvp,baseline,,,
-20.95,1669796623.15625,empatica_bvp,baseline,,,
13.86,1669796623.171875,empatica_bvp,baseline,,,
41.38,1669796623.1875,empatica_bvp,baseline,,,
60.36,1669796623.203125,empatica_bvp,baseline,,,
71.49,1669796623.21875,empatica_bvp,baseline,,,
76.51,1669796623.234375,empatica_bvp,baseline,,,
77.36,1669796623.25,empatica_bvp,baseline,,,
75.6,1669796623.265625,empatica_bvp,baseline,,,
72.24,1669796623.28125,empatica_bvp,baseline,,,
67.85,1669796623.296875,empatica_bvp,baseline,,,
62.94,1669796623.3125,empatica_bvp,baseline,,,
58.06,1669796623.328125,empatica_bvp,baseline,,,
53.89,1669796623.34375,empatica_bvp,baseline,,,
51.09,1669796623.359375,empatica_bvp,baseline,,,
50.1,1669796623.375,empatica_bvp,baseline,,,
51.01,1669796623.390625,empatica_bvp,baseline,,,
53.58,1669796623.40625,empatica_bvp,baseline,,,
57.36,1669796623.421875,empatica_bvp,baseline,,,
61.85,1669796623.4375,empatica_bvp,baseline,,,
66.68,1669796623.453125,empatica_bvp,baseline,,,
71.53,1669796623.46875,empatica_bvp,baseline,,,
76.04,1669796623.484375,empatica_bvp,baseline,,,
79.75,1669796623.5,empatica_bvp,baseline,,,
82.0,1669796623.515625,empatica_bvp,baseline,,,
82.2,1669796623.53125,empatica_bvp,baseline,,,
80.02,1669796623.546875,empatica_bvp,baseline,,,
75.62,1669796623.5625,empatica_bvp,baseline,,,
69.67,1669796623.578125,empatica_bvp,baseline,,,
63.12,1669796623.59375,empatica_bvp,baseline,,,
56.83,1669796623.609375,empatica_bvp,baseline,,,
51.29,1669796623.625,empatica_bvp,baseline,,,
46.47,1669796623.640625,empatica_bvp,baseline,,,
41.95,1669796623.65625,empatica_bvp,baseline,,,
37.22,1669796623.671875,empatica_bvp,baseline,,,
31.97,1669796623.6875,empatica_bvp,baseline,,,
26.21,1669796623.703125,empatica_bvp,baseline,,,
20.31,1669796623.71875,empatica_bvp,baseline,,,
14.73,1669796623.734375,empatica_bvp,baseline,,,
9.82,1669796623.75,empatica_bvp,baseline,,,
5.58,1669796623.765625,empatica_bvp,baseline,,,
